retweets,likes,Subjectivity,Polarity
254,0,0.0,0.0
0,1,0.0,0.0
2570,0,0.0,0.0
83,0,0.0,0.0
22,0,0.0,0.0
1,1,0.0,0.0
2570,0,0.0,0.0
21,0,0.0,0.0
164,0,0.3,0.1
24,0,0.7,-0.3
6,13,0.2,0.2
124,0,0.0,0.0
22,0,0.0,0.0
17,0,0.0,0.0
0,2,0.4,0.2
58,0,0.0,0.0
4,0,0.0,0.0
4,6,0.2,-0.1
47,0,0.0,0.0
3,0,0.5,0.8
2,11,0.0,0.0
34,0,0.0,0.0
2606,0,0.0,0.0
9,0,0.0,0.0
898,0,1.0,1.0
182,0,0.0,0.0
1499,0,0.4,-0.1
65,0,0.0,0.0
898,0,1.0,1.0
109,0,0.6,-0.0
2606,0,0.0,0.0
24,0,0.0,0.0
1,0,0.0,0.0
898,0,1.0,1.0
51,0,0.3,-0.2
87,0,0.0,0.0
52,108,0.4,0.2
0,7,0.0,0.0
370,0,0.0,0.0
8,0,0.3,0.2
0,1,0.0,0.0
79,0,0.0,0.0
182,0,0.0,0.0
10,0,0.3,-0.0
0,2,0.3,0.2
0,2,0.0,0.0
1,1,0.0,0.0
7,21,0.0,0.0
161,0,0.0,0.0
58,0,0.0,0.0
354,0,0.0,0.0
47,0,0.0,0.0
898,0,1.0,1.0
198,0,0.3,0.2
794,0,0.4,-0.1
0,1,0.3,0.2
146,0,0.4,-0.1
0,1,0.0,0.0
214,0,0.0,0.0
11,0,0.2,-0.1
69,0,0.0,0.0
854,0,0.0,0.0
243,0,0.0,0.0
2570,0,0.0,0.0
854,0,0.0,0.0
267,0,0.1,0.0
302,0,0.3,0.2
47,0,0.0,0.0
440,0,0.1,0.0
133,0,0.0,0.0
0,2,0.5,0.5
225,0,0.0,0.0
313,0,0.4,-0.1
4,0,0.8,-0.2
325,0,0.1,0.0
53,0,0.0,0.0
2569,0,0.0,0.0
40,0,0.0,0.0
354,0,0.0,0.0
1,5,1.0,-0.5
353,0,0.5,0.5
329,0,0.2,-0.1
1,0,0.5,0.3
36,0,0.0,0.0
1,0,0.5,0.4
5,0,0.0,0.0
47,0,0.0,0.0
4,4,0.3,-0.0
0,1,0.0,0.0
5,0,0.2,-0.2
898,0,1.0,1.0
350,0,0.0,0.0
3,0,0.0,0.0
0,2,0.0,0.0
30,0,0.7,0.5
1500,0,0.4,-0.1
325,301,0.1,0.0
7,0,0.0,0.0
2569,0,0.0,0.0
792,0,0.4,-0.1
173,0,0.0,0.0
0,6,0.9,-0.2
2,0,0.3,-0.2
1,1,0.3,0.1
2569,0,0.0,0.0
79,0,0.0,0.0
164,0,0.3,0.1
854,0,0.0,0.0
54,0,0.1,0.0
198,0,0.3,0.2
71,0,0.0,0.0
211,0,0.1,0.0
8,20,0.7,0.0
3008,0,0.4,-0.1
3,0,0.4,0.0
385,0,0.0,0.0
136,0,0.0,0.0
328,0,0.0,0.0
173,0,0.0,0.0
8,0,0.0,0.0
14,0,0.0,0.0
11,0,0.5,0.4
898,0,1.0,1.0
98,0,0.0,0.0
156,0,0.0,0.0
17,0,0.0,0.0
3008,0,0.4,-0.1
0,1,0.0,0.0
328,0,0.0,0.0
46,0,0.0,0.0
328,0,0.0,0.0
213,0,0.5,-0.2
173,0,0.0,0.0
51,0,0.0,0.0
43,0,0.3,0.4
54,0,0.1,0.0
35,0,0.0,0.0
385,0,0.0,0.0
29,0,0.0,0.0
2569,0,0.0,0.0
173,0,0.0,0.0
2569,0,0.0,0.0
64,0,0.0,0.0
58,0,0.0,0.0
173,0,0.0,0.0
254,0,0.0,0.0
4,0,0.5,0.1
58,0,0.0,0.0
83,0,0.0,0.0
1500,0,0.4,-0.1
36,0,0.0,0.0
1500,0,0.4,-0.1
108,0,0.4,0.0
328,0,0.0,0.0
328,0,0.0,0.0
353,0,0.5,0.5
2607,0,0.0,0.0
854,0,0.0,0.0
371,0,0.0,0.0
1009,0,0.0,0.0
164,0,0.3,0.1
4,12,0.8,-0.2
1,3,0.0,0.0
6,0,0.6,0.3
22,0,0.0,0.0
58,0,0.0,0.0
58,0,0.0,0.0
14,0,0.8,-0.1
371,0,0.0,0.0
11,0,0.2,-0.1
211,0,0.1,0.0
385,0,0.0,0.0
898,0,1.0,1.0
329,0,0.2,-0.1
854,0,0.0,0.0
313,0,0.4,-0.1
2607,0,0.0,0.0
34,0,0.0,0.0
771,0,0.4,-0.1
146,0,0.4,-0.1
214,0,0.0,0.0
47,0,0.0,0.0
440,0,0.1,0.0
58,0,0.0,0.0
385,0,0.0,0.0
854,0,0.0,0.0
854,0,0.0,0.0
19,0,0.0,0.0
0,1,0.0,0.0
343,0,0.9,-0.6
64,0,0.0,0.0
771,0,0.4,-0.1
8,0,0.5,0.5
792,0,0.4,-0.1
1,0,0.0,0.0
0,1,0.0,0.0
254,0,0.0,0.0
898,0,1.0,1.0
1500,0,0.4,-0.1
2607,0,0.0,0.0
182,0,0.0,0.0
26,0,0.0,0.0
16,0,0.0,0.0
47,0,0.0,0.0
91,0,0.8,0.4
898,0,1.0,1.0
47,0,0.0,0.0
161,0,0.0,0.0
58,0,0.0,0.0
2,0,0.0,0.0
10,17,0.4,-0.2
47,0,0.6,0.6
354,0,0.0,0.0
898,0,1.0,1.0
198,0,0.3,0.2
9,0,0.0,0.0
95,0,0.0,0.0
173,0,0.0,0.0
0,6,0.7,-0.4
51,0,0.0,0.0
1,2,0.5,0.4
73,0,0.6,0.3
19,0,0.0,0.0
156,0,0.0,0.0
10,0,0.0,0.0
26,0,0.5,0.5
223,0,0.0,0.0
2607,0,0.0,0.0
2569,0,0.0,0.0
0,6,0.4,0.4
1,0,0.0,0.0
2569,0,0.0,0.0
0,2,0.0,0.0
19,0,0.0,0.0
16,0,0.0,0.0
18,0,0.0,0.0
5,0,0.0,0.0
2,4,0.0,0.0
328,0,0.0,0.0
343,0,0.9,-0.6
54,0,0.0,0.0
0,4,0.6,-0.2
161,0,0.0,0.0
1,0,0.0,0.0
792,0,0.4,-0.1
3,3,0.0,0.0
371,0,0.0,0.0
0,1,0.0,0.0
1500,0,0.4,-0.1
0,1,0.0,0.0
36,0,0.0,0.0
0,1,0.6,0.1
64,0,0.0,0.0
2,12,0.4,0.3
898,0,1.0,1.0
16,0,1.0,0.5
1,2,0.0,0.0
3008,0,0.4,-0.1
58,0,0.0,0.0
58,0,0.0,0.0
173,0,0.0,0.0
198,0,0.3,0.2
0,5,0.0,0.0
247,0,0.3,-0.2
19,0,0.0,0.0
164,0,0.3,0.1
854,0,0.0,0.0
6,0,0.0,0.0
58,0,0.0,0.0
11,0,0.5,0.4
14,25,1.0,0.4
43,0,0.3,0.4
8,0,0.3,-0.3
2607,0,0.0,0.0
11,0,0.2,-0.1
1,1,0.9,0.5
41,0,0.5,0.5
1499,0,0.4,-0.1
182,0,0.0,0.0
4,0,0.0,0.0
3011,0,0.4,-0.1
313,0,0.4,-0.1
1499,0,0.4,-0.1
17,0,0.0,0.0
3011,0,0.4,-0.1
353,0,0.5,0.5
1,4,0.0,0.0
2567,0,0.0,0.0
389,0,0.0,0.0
389,0,0.0,0.0
3,0,0.4,0.1
0,1,0.9,0.4
87,0,0.0,0.0
898,0,1.0,1.0
1,0,0.0,0.0
75,0,0.3,-0.2
1499,0,0.4,-0.1
87,0,0.0,0.0
2,0,0.6,0.2
1499,0,0.4,-0.1
2607,0,0.0,0.0
313,0,0.4,-0.1
0,6,0.7,0.8
19,0,0.0,0.0
2,0,0.1,0.0
255,0,0.0,0.0
268,0,0.1,0.0
771,0,0.4,-0.1
3011,0,0.4,-0.1
66,0,0.5,0.5
2,0,0.3,-0.2
7,0,0.0,0.0
0,1,0.5,0.1
2,0,0.5,0.0
5,0,0.0,0.0
17,0,0.0,0.0
854,0,0.0,0.0
23,0,0.0,0.0
1,2,0.0,0.0
4,0,0.0,0.0
3011,0,0.4,-0.1
74,0,0.0,0.0
2,0,0.0,0.0
0,2,0.1,0.0
1,0,0.0,0.0
47,0,0.0,0.0
26,0,0.0,0.0
12,0,0.0,0.0
2567,0,0.0,0.0
61,0,0.0,0.0
364,0,0.0,0.0
26,0,0.0,0.0
3,0,0.0,0.0
2,0,0.0,0.0
3,5,0.5,0.2
77,0,0.0,0.0
61,0,0.0,0.0
1499,0,0.4,-0.1
2607,0,0.0,0.0
19,39,0.0,0.0
898,0,1.0,1.0
2567,0,0.0,0.0
7,0,0.0,0.0
47,0,0.0,0.0
22,0,0.0,0.0
328,0,0.0,0.0
51,0,0.0,0.0
1,3,0.6,-0.1
173,0,0.0,0.0
5,0,0.0,0.0
61,0,0.0,0.0
0,8,0.4,0.1
47,0,0.0,0.0
350,0,0.0,0.0
1,0,0.0,0.0
2607,0,0.0,0.0
854,0,0.0,0.0
135,0,0.0,0.0
3,0,0.2,-0.1
854,0,0.0,0.0
61,0,0.0,0.0
2567,0,0.0,0.0
14,0,0.1,0.0
0,61,0.3,0.2
329,0,0.2,-0.1
63,0,0.0,0.0
79,0,0.0,0.0
328,0,0.0,0.0
0,2,0.0,0.0
198,0,0.3,0.2
343,0,0.9,-0.6
145,0,0.0,0.0
3011,0,0.4,-0.1
223,0,0.0,0.0
328,0,0.0,0.0
22,0,0.0,0.0
0,1,0.0,0.0
255,0,0.0,0.0
328,0,0.0,0.0
0,1,0.0,0.0
182,0,0.0,0.0
61,0,0.0,0.0
25,0,0.4,-0.1
24,0,0.0,0.0
9,0,0.0,0.0
329,0,0.2,-0.1
22,0,0.0,0.0
2,3,0.0,0.0
353,0,0.5,0.5
17,0,0.0,0.0
5,7,0.0,0.0
14,0,0.8,-0.1
47,72,0.0,0.0
1499,0,0.4,-0.1
0,1,0.3,0.0
854,0,0.0,0.0
353,0,0.5,0.5
2567,0,0.0,0.0
2607,0,0.0,0.0
796,0,0.4,-0.1
108,0,0.2,-0.1
31,0,0.7,0.5
1499,0,0.4,-0.1
1,0,0.0,0.0
2567,0,0.0,0.0
255,0,0.0,0.0
2567,0,0.0,0.0
28,0,1.0,0.4
24,0,0.0,0.0
2607,0,0.0,0.0
223,0,0.0,0.0
16,0,0.0,0.0
194,0,0.0,0.0
328,0,0.0,0.0
389,0,0.0,0.0
5,0,0.0,0.0
302,0,0.0,0.0
14,0,0.8,-1.0
3,0,0.4,0.0
83,0,0.0,0.0
13,0,0.3,0.2
3011,0,0.4,-0.1
1499,0,0.4,-0.1
79,0,0.0,0.0
26,0,0.5,0.5
2607,0,0.0,0.0
0,1,0.0,0.0
34,0,0.1,0.0
0,4,0.0,0.0
61,137,0.1,0.0
42,0,0.0,0.0
328,0,0.0,0.0
2567,0,0.0,0.0
3,0,0.0,0.0
17,0,0.0,0.0
440,0,0.1,0.0
1499,0,0.4,-0.1
3011,0,0.4,-0.1
389,0,0.0,0.0
69,0,0.0,0.0
7,0,0.5,0.1
1499,0,0.4,-0.1
14,0,0.8,-0.1
11,0,0.2,0.0
898,0,1.0,1.0
3,0,0.8,0.4
2,1,0.0,0.0
898,0,1.0,1.0
64,0,0.0,0.0
17,33,0.0,0.0
2,0,0.2,-0.1
10,0,0.0,0.0
0,2,0.4,0.2
2,0,0.5,0.0
389,0,0.0,0.0
364,0,0.0,0.0
3011,0,0.4,-0.1
198,0,0.3,0.2
132,0,0.0,0.0
50,0,0.3,0.0
440,0,0.1,0.0
36,0,0.0,0.0
71,0,0.0,0.2
371,0,0.0,0.0
36,0,0.0,0.0
0,1,0.5,0.5
386,0,0.0,0.0
898,0,1.0,1.0
4,0,0.0,0.0
108,0,0.4,0.0
5,0,0.0,0.0
854,0,0.0,0.0
15,0,0.0,0.0
796,0,0.4,-0.1
37,0,0.0,0.0
0,1,0.8,-0.1
2,0,0.5,0.0
0,2,0.1,-0.2
28,33,0.5,0.3
2607,0,0.0,0.0
343,0,0.0,0.0
854,0,0.0,0.0
4,0,0.5,0.5
64,0,0.0,0.0
2,1,0.0,0.0
54,0,0.0,0.0
51,0,0.0,0.0
371,0,0.0,0.0
47,0,0.0,0.0
55,0,0.1,0.0
36,0,0.0,0.0
364,0,0.0,0.0
0,1,0.0,0.0
214,0,0.0,0.0
1499,0,0.4,-0.1
1499,0,0.4,-0.1
3011,0,0.4,-0.1
3011,0,0.4,-0.1
2567,0,0.0,0.0
353,0,0.5,0.5
17,0,0.0,0.0
354,0,0.0,0.0
1,2,0.0,0.0
14,38,0.6,-0.0
364,0,0.0,0.0
1,0,0.0,0.0
135,0,0.0,0.0
16,0,0.0,0.0
1,0,0.0,0.0
198,0,0.3,0.2
21,90,0.0,0.0
226,0,0.0,0.0
173,0,0.0,0.0
353,0,0.5,0.5
2567,0,0.0,0.0
255,0,0.0,0.0
364,0,0.0,0.0
328,0,0.0,0.0
854,0,0.0,0.0
77,0,0.0,0.0
354,0,0.5,0.5
1,0,0.0,0.0
0,1,0.0,0.0
2607,0,0.0,0.0
71,0,0.0,0.2
2607,0,0.0,0.0
1,5,0.9,-0.6
9,0,0.0,0.0
16,0,0.8,0.4
198,0,0.3,0.2
66,0,0.5,0.5
2567,0,0.0,0.0
24,0,0.0,0.0
22,0,0.0,0.0
0,5,0.0,0.0
2567,0,0.0,0.0
796,0,0.4,-0.1
2,0,0.3,-0.2
329,0,0.2,-0.1
796,0,0.4,-0.1
182,0,0.0,0.0
1499,0,0.4,-0.1
69,0,0.0,0.0
2607,0,0.0,0.0
313,0,0.4,-0.1
1,0,0.0,0.0
0,2,0.0,0.0
64,0,0.0,0.0
36,0,0.0,0.0
75,0,0.3,-0.2
161,0,0.0,0.0
2,0,0.3,-0.1
22,31,0.0,0.0
5,0,0.0,0.0
440,0,0.1,0.0
34,0,0.0,0.0
771,0,0.4,-0.1
0,1,0.4,0.3
364,0,0.0,0.0
226,0,0.0,0.0
10,12,0.0,0.0
1499,0,0.4,-0.1
79,0,0.0,0.0
0,1,0.0,0.0
14,0,0.4,0.0
71,0,0.0,0.2
161,0,0.0,0.0
132,0,0.0,0.0
1499,0,0.4,-0.1
97,0,0.0,0.0
1,0,0.0,0.0
328,0,0.0,0.0
329,0,0.2,-0.1
371,0,0.0,0.0
0,1,0.4,-0.1
2567,0,0.0,0.0
0,3,0.0,0.0
0,1,0.0,0.0
98,0,0.0,0.0
1,1,0.0,0.0
108,0,0.4,0.0
36,0,0.0,0.0
2567,0,0.0,0.0
17,0,0.0,0.0
74,0,0.6,0.3
898,0,1.0,1.0
1,0,0.1,0.0
63,0,0.0,0.0
71,0,0.0,0.0
302,0,0.0,0.0
796,0,0.4,-0.1
0,2,0.2,-0.2
132,0,0.0,0.0
2567,0,0.0,0.0
3013,0,0.4,-0.1
771,0,0.4,-0.1
328,0,0.0,0.0
2,0,0.3,0.1
0,2,0.3,-0.2
329,0,0.2,-0.1
8,0,0.5,0.5
77,0,0.0,0.0
386,0,0.0,0.0
31,0,0.4,-0.2
2607,0,0.0,0.0
1499,0,0.4,-0.1
12,0,0.0,0.0
45,0,0.0,0.0
173,0,0.0,0.0
898,0,1.0,1.0
198,0,0.3,0.2
898,0,1.0,1.0
1,14,0.0,0.0
28,0,0.0,0.0
1,1,0.0,0.0
161,0,0.0,0.0
77,0,0.0,0.0
34,0,0.0,0.0
198,0,0.3,0.2
14,0,0.8,-1.0
6,0,0.0,0.0
108,0,0.4,0.0
3013,0,0.4,-0.1
27,0,0.6,-0.4
74,0,0.6,0.3
2567,0,0.0,0.0
173,0,0.0,0.0
3,0,0.5,0.5
854,0,0.0,0.0
108,0,0.4,0.0
6,0,0.7,0.0
3013,0,0.4,-0.1
2567,0,0.0,0.0
67,0,0.0,0.0
329,0,0.2,-0.1
1,0,1.0,-0.8
98,0,0.0,0.0
17,0,0.0,0.0
329,0,0.2,-0.1
389,0,0.0,0.0
2567,0,0.0,0.0
133,0,0.0,0.0
364,0,0.0,0.0
182,0,0.0,0.0
5,0,0.0,0.0
0,1,0.7,0.4
74,0,0.6,0.3
43,0,0.3,0.4
17,0,0.0,0.0
1499,0,0.4,-0.1
132,0,0.0,0.0
26,0,0.0,0.0
2,6,0.2,-0.1
313,0,0.4,-0.1
2567,0,0.0,0.0
389,0,0.0,0.0
371,0,0.0,0.0
354,0,0.5,0.5
0,1,0.6,0.2
1,2,0.0,0.0
77,0,0.0,0.0
5,0,0.0,0.0
198,0,0.3,0.2
95,0,0.0,0.0
350,0,0.0,0.0
255,0,0.0,0.0
68,0,0.2,0.2
14,13,0.8,-1.0
2,0,0.3,0.1
64,0,0.0,0.0
2607,0,0.0,0.0
41,0,0.0,0.0
5,9,0.0,0.0
91,0,0.8,0.4
83,0,0.0,0.0
6,0,0.3,0.0
328,0,0.0,0.0
27,0,0.6,-0.4
182,0,0.0,0.0
255,0,0.0,0.0
302,0,0.0,0.0
898,0,1.0,1.0
2567,0,0.0,0.0
132,0,0.0,0.0
364,0,0.0,0.0
12,0,0.0,0.0
2607,0,0.0,0.0
11,0,0.2,0.0
0,1,0.0,0.0
64,0,0.0,0.0
771,4205,0.4,-0.1
0,1,0.0,0.0
198,0,0.3,0.2
91,0,0.8,0.4
26,0,0.0,0.0
194,0,0.0,0.0
4,0,0.0,0.0
255,0,0.0,0.0
0,1,0.1,0.0
1,0,0.3,-0.2
2607,0,0.0,0.0
47,0,0.0,0.0
26,0,0.0,0.0
0,1,0.3,-0.0
33,0,0.0,0.0
22,0,0.0,0.0
0,1,0.0,0.0
12,0,0.0,0.0
1499,0,0.4,-0.1
161,0,0.0,0.0
1,1,0.5,0.0
35,0,0.0,0.0
255,0,0.0,0.0
11,0,0.0,0.0
1500,0,0.4,-0.1
2567,0,0.0,0.0
328,0,0.0,0.0
328,0,0.0,0.0
64,0,0.0,0.0
136,0,0.2,-0.1
11,0,0.2,0.0
25,0,0.0,0.0
1,3,0.0,0.0
440,0,0.1,0.0
313,0,0.4,-0.1
5,0,0.0,0.0
854,0,0.0,0.0
364,0,0.0,0.0
36,0,0.0,0.0
1,0,0.0,0.0
83,0,0.0,0.0
223,0,0.0,0.0
66,0,0.5,0.5
10,0,0.0,0.0
328,0,0.0,0.0
97,0,0.0,0.0
36,54,0.0,0.0
8,0,0.5,0.5
21,0,0.0,0.0
3,5,0.3,-0.2
371,0,0.0,0.0
4,0,0.0,0.0
2,5,0.4,-0.1
108,0,0.4,0.0
53,0,0.7,-0.3
193,0,0.0,0.0
0,1,0.0,0.0
10,21,0.0,0.0
0,3,0.2,0.1
6,0,0.4,-0.2
3,6,0.0,0.0
1,2,1.0,-0.8
854,0,0.0,0.0
898,0,1.0,1.0
55,0,0.1,0.0
2607,0,0.0,0.0
1500,0,0.4,-0.1
66,0,0.5,0.5
91,0,0.8,0.4
161,0,0.0,0.0
5,0,0.0,0.0
16,0,0.0,0.0
91,0,0.8,0.4
83,0,0.0,0.0
1500,0,0.4,-0.1
354,0,0.5,0.5
1,0,0.0,0.0
66,0,0.5,0.5
313,0,0.4,-0.1
0,1,0.4,-0.0
4,11,0.0,0.0
0,1,0.0,0.0
8,0,0.5,0.5
2567,0,0.0,0.0
1500,0,0.4,-0.1
1,0,0.0,0.0
2567,0,0.0,0.0
40,0,0.0,0.0
16,0,0.0,0.0
11,21,0.3,-0.1
2,3,0.0,0.0
14,0,0.0,0.0
2567,0,0.0,0.0
371,0,0.0,0.0
364,0,0.0,0.0
0,1,0.1,-0.1
64,0,0.0,0.0
71,0,0.0,0.2
66,0,0.5,0.5
4,4,0.4,0.2
9,0,0.0,0.0
108,0,0.4,0.0
4,0,0.0,0.0
226,0,0.0,0.0
44,0,0.7,-0.3
2567,0,0.0,0.0
16,35,0.5,-0.0
94,0,0.0,0.0
371,0,0.0,0.0
1500,0,0.4,-0.1
135,0,0.0,0.0
354,0,0.5,0.5
17,0,0.0,0.0
40,0,0.0,0.0
2567,0,0.0,0.0
17,0,0.0,0.0
173,0,0.0,0.0
2607,0,0.0,0.0
2567,0,0.0,0.0
161,0,0.0,0.0
17,19,0.0,0.0
12,0,0.1,0.0
42,0,0.0,0.0
2567,0,0.0,0.0
31,0,0.7,0.5
1500,0,0.4,-0.1
1,22,0.7,0.5
1500,0,0.4,-0.1
24,0,0.0,0.0
0,2,0.5,-0.0
2607,0,0.0,0.0
0,1,0.0,0.0
198,0,0.3,0.2
66,0,0.5,0.5
211,0,0.1,0.0
854,0,0.0,0.0
4,0,0.0,0.0
2,11,0.3,0.1
54,0,0.0,0.0
3,0,0.6,0.6
145,0,0.0,0.0
226,0,0.0,0.0
1,1,0.0,0.0
2,0,0.0,0.0
51,0,0.0,0.0
83,0,0.0,0.0
55,0,0.1,0.0
108,0,0.4,0.0
27,0,0.6,-0.4
1,3,0.1,0.0
1,0,0.6,0.0
26,0,0.0,0.0
6,0,0.0,0.0
1500,0,0.4,-0.1
11,0,0.2,0.0
26,0,0.0,0.0
255,0,0.0,0.0
28,0,1.0,0.4
173,0,0.0,0.0
8,8,0.6,0.2
47,0,0.0,0.0
328,0,0.0,0.0
371,0,0.0,0.0
164,0,0.3,0.1
1500,0,0.4,-0.1
45,0,0.0,0.0
7,0,1.0,0.0
302,0,0.0,0.0
2607,0,0.0,0.0
20,0,0.0,0.0
18,0,0.0,0.0
1500,0,0.4,-0.1
0,1,0.6,0.0
45,0,0.0,0.0
27,0,0.6,-0.4
161,0,0.0,0.0
438,0,0.0,0.0
2607,0,0.0,0.0
14,0,0.5,0.5
2567,0,0.0,0.0
1500,0,0.4,-0.1
4,0,0.0,0.0
1,0,1.0,-0.5
108,0,0.4,0.0
66,0,0.5,0.5
1,0,0.0,0.0
255,0,0.0,0.0
354,0,0.5,0.5
66,0,0.5,0.5
0,1,0.0,0.0
4,7,0.0,0.0
898,0,1.0,1.0
1,0,0.0,0.0
161,0,0.0,0.0
108,0,0.2,-0.1
4,0,0.3,0.1
18,0,0.0,0.0
313,0,0.4,-0.1
77,0,0.0,0.0
796,0,0.4,-0.1
2567,0,0.0,0.0
440,0,0.1,0.0
0,3,0.0,0.0
854,0,0.0,0.0
328,0,0.0,0.0
0,1,0.1,-0.1
24,0,0.0,0.0
13,0,0.3,0.2
2567,0,0.0,0.0
1,0,0.6,0.0
108,0,0.4,0.0
3013,0,0.4,-0.1
1500,0,0.4,-0.1
0,1,0.5,0.0
328,0,0.0,0.0
4,0,0.5,0.5
257,0,0.0,0.0
95,0,0.4,0.0
72,0,0.0,0.0
250,0,0.1,0.0
369,0,0.0,0.0
74,0,0.0,0.0
423,0,0.0,0.0
34,0,0.2,-0.2
1335,0,0.4,-0.1
230,0,0.0,0.0
369,0,0.0,0.0
6,0,0.0,0.0
2528,0,0.0,0.0
230,0,0.0,0.0
850,0,0.5,0.5
55,0,0.0,0.0
9,0,0.0,0.0
19,0,0.0,0.0
850,0,0.5,0.5
317,0,0.0,0.0
25,0,0.0,0.0
369,0,0.2,0.1
5,0,0.1,0.0
369,0,0.0,0.0
35,0,0.0,0.0
369,0,0.2,0.1
210,0,0.0,0.0
39,0,0.0,0.0
31,0,0.0,0.0
369,0,0.2,0.1
19,0,0.0,0.0
2,1,0.7,-0.0
19,0,0.0,0.0
59,0,0.0,0.0
2,0,0.0,0.0
87,0,0.2,-0.1
176,0,0.0,0.0
74,0,0.0,0.0
230,0,0.0,0.0
369,0,0.2,0.1
0,2,0.0,0.0
336,0,0.5,0.5
36,0,0.8,0.4
50,0,0.0,0.0
36,0,0.0,0.0
3,0,0.4,0.4
28,0,0.3,-0.2
72,0,0.0,0.0
36,0,0.0,0.0
1335,0,0.4,-0.1
19,0,0.0,0.0
228,0,0.0,0.0
5,0,0.0,0.0
10,0,0.8,0.3
369,0,0.0,0.0
37,0,0.0,0.0
156,0,0.0,0.0
28,0,0.0,0.0
1,0,0.0,0.0
5,0,0.3,0.2
2,0,0.0,0.0
173,0,0.0,0.0
141,0,1.0,0.0
173,0,0.0,0.0
108,0,0.4,0.0
2607,0,0.0,0.0
329,0,0.0,0.0
98,0,0.0,0.0
18,0,0.0,0.0
55,0,0.1,0.0
255,0,0.0,0.0
11,0,0.2,0.0
269,0,0.1,0.0
1,0,0.0,0.0
10,0,0.0,0.0
255,0,0.0,0.0
22,0,0.0,0.0
0,1,0.7,0.0
2,0,0.0,0.0
329,0,0.0,0.0
3014,0,0.4,-0.1
198,0,0.3,0.2
2567,0,0.0,0.0
329,0,0.0,0.0
854,0,0.0,0.0
364,0,0.0,0.0
66,0,0.5,0.5
34,0,0.0,0.0
364,0,0.0,0.0
389,0,0.0,0.0
132,0,0.0,0.0
68,0,0.2,0.2
2607,0,0.0,0.0
11,0,0.0,0.0
2567,0,0.0,0.0
796,0,0.4,-0.1
0,6,0.0,0.0
198,0,0.3,0.2
41,0,0.3,0.2
95,0,0.0,0.0
3,0,1.0,0.0
2607,0,0.0,0.0
1500,0,0.4,-0.1
796,0,0.4,-0.1
83,0,0.0,0.0
2,0,0.5,0.5
26,0,0.0,0.0
43,0,0.3,0.4
27,59,0.6,-0.0
24,0,0.0,0.0
118,0,0.0,0.0
1,0,0.0,0.0
1,3,0.4,0.0
371,0,0.0,0.0
302,0,0.0,0.0
329,0,0.0,0.0
854,0,0.0,0.0
2,0,0.0,0.0
3,0,0.0,0.0
0,1,0.5,0.1
0,3,0.3,-0.1
0,1,0.4,-0.1
4,4,0.0,0.0
66,0,0.5,0.5
329,0,0.0,0.0
31,0,0.7,0.5
898,0,1.0,1.0
14,0,0.0,0.0
71,0,0.0,0.0
255,0,0.0,0.0
15,0,0.0,0.0
329,0,0.2,-0.1
31,0,0.4,-0.2
132,0,0.0,0.0
8,0,0.5,0.5
66,0,0.5,0.5
14,0,0.0,0.0
15,0,0.3,-0.1
417,0,0.0,0.0
223,0,0.0,0.0
0,3,0.0,0.0
226,0,0.0,0.0
45,0,0.0,0.0
0,1,0.0,0.0
2607,0,0.0,0.0
255,0,0.0,0.0
0,1,0.0,0.0
51,0,0.0,0.0
66,0,0.5,0.5
342,0,0.9,-0.6
30,0,0.0,0.0
12,0,0.3,-0.2
50,0,0.3,-0.2
66,0,0.5,0.5
2,0,0.0,0.0
18,0,0.0,0.0
173,0,0.0,0.0
1,0,0.0,0.0
386,0,0.0,0.0
2,0,0.0,0.0
1,0,0.0,0.0
371,0,0.0,0.0
11,0,0.2,0.0
66,0,0.5,0.5
1,0,0.3,0.1
108,0,0.4,0.0
173,0,0.0,0.0
7,0,0.5,0.1
329,0,0.0,0.0
1,1,1.0,-0.5
99,0,0.0,0.0
354,0,0.0,0.0
1500,0,0.4,-0.1
87,0,0.0,0.0
3,0,0.0,0.0
0,1,0.4,-0.1
1,1,0.6,0.7
0,1,0.0,0.0
66,0,0.5,0.5
214,0,0.0,0.0
4,0,0.0,0.0
7,0,0.0,0.0
389,0,0.0,0.0
29,0,0.0,0.0
54,0,0.0,0.0
0,6,0.0,0.0
108,0,0.4,0.0
551,0,0.0,0.0
16,0,1.0,0.5
30,0,0.0,0.0
66,0,0.5,0.5
3,3,0.1,-0.1
1,0,0.2,0.0
313,0,0.4,-0.1
64,106,0.0,0.0
30,0,0.0,0.0
2607,0,0.0,0.0
66,0,0.5,0.5
108,0,0.4,0.0
47,0,0.0,0.0
66,0,0.5,0.5
155,0,0.0,0.0
3014,0,0.4,-0.1
14,0,0.4,0.0
1500,0,0.4,-0.1
8,0,0.3,-0.2
854,0,0.0,0.0
7,0,1.0,0.2
10,0,0.0,0.0
49,0,0.1,0.1
198,0,0.3,0.2
2567,0,0.0,0.0
29,0,0.7,-0.3
1,1,0.0,0.0
354,0,0.5,0.5
354,0,0.5,0.5
0,4,0.0,0.0
371,0,0.0,0.0
74,0,0.0,0.0
854,0,0.0,0.0
71,0,0.0,0.0
4,0,0.3,0.1
898,0,1.0,1.0
3014,0,0.4,-0.1
3,2,0.0,0.0
18,0,0.2,0.0
2607,0,0.0,0.0
50,0,0.3,0.0
0,2,0.0,0.0
371,0,0.0,0.0
47,0,0.0,0.0
